item_id,status,created_at,sku,price,qty_ordered,grand_total,increment_id,category_name_1,sales_commission_code,discount_amount,payment_method,Working Date,BI Status, MV ,Year,Month,Customer Since,M-Y,FY,Customer ID
211611,complete,07-01-2016,kcc_Buy 2 Frey Air Freshener & Get 1 Kasual Body Spray Free,240,1,240,100147803,Beauty & Grooming,C-GUJ-52213,0,cod,07-01-2016,Net,240,2016,7,2016-7,Jul-16,FY17,137
211612,canceled,07-01-2016,Ego_E02437-GN0-Green-XSM,2750,1,5445,100147804,Women's Fashion,\N,0,cod,07-01-2016,Gross,"2,750",2016,7,2016-7,Jul-16,FY17,139
211614,canceled,07-01-2016,Ref-Queen 5041-Black-38,2695,1,5445,100147804,Women's Fashion,\N,0,cod,07-01-2016,Gross,"2,695",2016,7,2016-7,Jul-16,FY17,139
211616,canceled,07-01-2016,B-power_8282391-44,2499,1,2499,100147805,Men's Fashion,\N,0,cod,07-01-2016,Gross,"2,499",2016,7,2016-7,Jul-16,FY17,140
211618,canceled,07-01-2016,dawlance_Health Zone Plus 30 - 1.5 Ton Air Conditioner,37550,1,37550,100147806,Appliances,\N,0,cod,07-01-2016,Gross,"37,550",2016,7,2016-7,Jul-16,FY17,141
211619,complete,07-01-2016,vitamin_Vita White,960,3,2880,100147807,Health & Sports,\N,0,cod,07-01-2016,Net,"2,880",2016,7,2016-7,Jul-16,FY17,142
211620,complete,07-01-2016,sstop_Mini AIr Conditioner,1335,1,1335,100147808,Appliances,C-MUX-105333,0,cod,07-01-2016,Net,"1,335",2016,7,2016-7,Jul-16,FY17,143
211621,order_refunded,07-01-2016,Rajesh_RAJ61,680,1,680,100147809,Appliances,\N,0,cod,07-01-2016,Valid,680,2016,7,2016-7,Jul-16,FY17,144
211622,complete,07-01-2016,kcc_krone deal,360,1,360,100147810,Beauty & Grooming,C-MUX-105333,0,cod,07-01-2016,Net,360,2016,7,2016-7,Jul-16,FY17,143
211623,complete,07-01-2016,kcc_krone deal,360,1,360,100147811,Beauty & Grooming,C-MUX-105333,0,cod,07-01-2016,Net,360,2016,7,2016-7,Jul-16,FY17,143
211625,complete,07-01-2016,BO_topfastRc-yellow,490,1,190,100147813,Kids & Baby,\N,300,cod,07-01-2016,Net,490,2016,7,2016-7,Jul-16,FY17,145
211624,complete,07-01-2016,kcc_krone deal,360,1,360,100147812,Beauty & Grooming,C-MUX-105333,0,cod,07-01-2016,Net,360,2016,7,2016-7,Jul-16,FY17,143
211627,complete,07-01-2016,kcc_krone deal,360,1,360,100147815,Beauty & Grooming,C-MUX-105333,0,cod,07-01-2016,Net,360,2016,7,2016-7,Jul-16,FY17,143
211626,canceled,07-01-2016,Al Muhafiz Sohan Halwa Walnut,510,1,510,100147814,Soghaat,\N,0,ublcreditcard,07-01-2016,Gross,510,2016,7,2016-7,Jul-16,FY17,146
211628,complete,07-01-2016,kcc_krone deal,360,1,360,100147816,Beauty & Grooming,C-MUX-104331,0,cod,07-01-2016,Net,360,2016,7,2016-7,Jul-16,FY17,43
211630,complete,07-01-2016,HR_Pani Puri 360g,350,1,350,100147818,Soghaat,\N,0,cod,07-01-2016,Net,350,2016,7,2016-7,Jul-16,FY17,147
211629,complete,07-01-2016,Rajesh_Ben 10 Rail,400,1,100,100147817,Kids & Baby,\N,300,cod,07-01-2016,Net,400,2016,7,2016-7,Jul-16,FY17,145
211631,complete,07-01-2016,kcc_glamour deal,320,1,320,100147819,Beauty & Grooming,C-MUX-104331,0,cod,07-01-2016,Net,320,2016,7,2016-7,Jul-16,FY17,43
211632,complete,07-01-2016,kcc_jazzy,140,1,140,100147820,Beauty & Grooming,C-MUX-104331,0,cod,07-01-2016,Net,140,2016,7,2016-7,Jul-16,FY17,43
211633,canceled,07-01-2016,Samsung Galaxy S7 Edge,88999,1,88999,100147821,Mobiles & Tablets,R-LHC-104138,0,cod,07-01-2016,Gross,"88,999",2016,7,2016-7,Jul-16,FY17,148
211634,order_refunded,07-01-2016,BO_racingjeeoRC-silver,790,1,490,100147822,Kids & Baby,\N,300,cod,07-01-2016,Valid,790,2016,7,2016-7,Jul-16,FY17,145
211635,complete,07-01-2016,Rajesh_Green Ben 10 Educational Computer,670,1,370,100147823,Kids & Baby,\N,300,cod,07-01-2016,Net,670,2016,7,2016-7,Jul-16,FY17,145
211636,complete,07-01-2016,BO_nonRC-Jeep-Red,320,1,310,100147824,Kids & Baby,\N,157.38,cod,07-01-2016,Net,320,2016,7,2016-7,Jul-16,FY17,145
211637,complete,07-01-2016,BO_blocks-small-1,290,1,310,100147824,Kids & Baby,\N,142.62,cod,07-01-2016,Net,290,2016,7,2016-7,Jul-16,FY17,145
211638,canceled,07-01-2016,osaka_3.5W LED BULB,188,3,564,100147825,Appliances,\N,0,cod,07-01-2016,Gross,564,2016,7,2016-7,Jul-16,FY17,149
211639,complete,07-01-2016,Dany_Genius Tab G7 Metallica ,6500,1,6500,100147826,Mobiles & Tablets,\N,0,cod,07-01-2016,Net,"6,500",2016,7,2016-7,Jul-16,FY17,150
211640,refund,07-01-2016,Mochika_M0001125-8,1913,1,1913,100147827,Men's Fashion,C SKZ 41328,0,cod,07-01-2016,Valid,"1,913",2016,7,2016-7,Jul-16,FY17,56
211642,refund,07-01-2016,Mochika_M0001125-12,1913,1,1913,100147828,Men's Fashion,C SKZ 41328,0,cod,07-01-2016,Valid,"1,913",2016,7,2016-7,Jul-16,FY17,56
211644,complete,07-01-2016,Dany256564981654986456,100,1,165,100147829,Computing,\N,54.79,cod,07-01-2016,Net,100,2016,7,2016-7,Jul-16,FY17,22
211645,complete,07-01-2016,Dany72474879523146357896,65,1,165,100147829,Computing,\N,35.62,cod,07-01-2016,Net,65,2016,7,2016-7,Jul-16,FY17,22
211646,complete,07-01-2016,cr_PEANUT SALTY-200 GM,90,1,165,100147829,Soghaat,\N,49.32,cod,07-01-2016,Net,90,2016,7,2016-7,Jul-16,FY17,22
211647,complete,07-01-2016,cr_REWARI CHAKWAL,110,1,165,100147829,Soghaat,\N,60.27,cod,07-01-2016,Net,110,2016,7,2016-7,Jul-16,FY17,22
211648,complete,07-01-2016,kcc_active,180,1,180,100147830,Beauty & Grooming,80226,0,cod,07-01-2016,Net,180,2016,7,2016-7,Jul-16,FY17,151
211649,complete,07-01-2016,Al Muhafiz Sohan Halwa Almond,350,1,635,100147831,Soghaat,\N,0,cod,07-01-2016,Net,350,2016,7,2016-7,Jul-16,FY17,152
211650,complete,07-01-2016,UK_Sohan Halwa Tin Pack 400 Gms,285,1,635,100147831,Soghaat,\N,0,cod,07-01-2016,Net,285,2016,7,2016-7,Jul-16,FY17,152
211651,complete,07-01-2016,AKL_A131128850_SS-19_Blue,3975,1,3975,100147832,Women's Fashion,\N,0,cod,07-01-2016,Net,"3,975",2016,7,2016-7,Jul-16,FY17,153
211652,canceled,07-01-2016,ihijab_PN025,639,1,1269,100147833,Women's Fashion,\N,0,cod,07-01-2016,Gross,639,2016,7,2016-7,Jul-16,FY17,154
211653,canceled,07-01-2016,bed&rest_Danika 3D,630,1,1269,100147833,Home & Living,\N,0,cod,07-01-2016,Gross,630,2016,7,2016-7,Jul-16,FY17,154
211654,complete,07-01-2016,kcc_krone deal,360,1,360,100147834,Beauty & Grooming,C-MUX-31510,0,cod,07-01-2016,Net,360,2016,7,2016-7,Jul-16,FY17,43
211655,order_refunded,07-01-2016,kcc_glamour deal,320,1,320,100147835,Beauty & Grooming,C-MUX-31510,0,cod,07-01-2016,Valid,320,2016,7,2016-7,Jul-16,FY17,43
211656,canceled,07-01-2016,VITAMIN_KOJIC ACID WHITENING CREAM,280,1,280,100147836,Beauty & Grooming,\N,0,cod,07-01-2016,Gross,280,2016,7,2016-7,Jul-16,FY17,155
211657,order_refunded,07-01-2016,PHILIPS_HP8600_32,2950,1,2950,100147837,Beauty & Grooming,\N,0,cod,07-01-2016,Valid,"2,950",2016,7,2016-7,Jul-16,FY17,156
211658,complete,07-01-2016,b&d_Citrus Juicer CJ650   ,3000,1,3000,100147838,Appliances,\N,0,cod,07-01-2016,Net,"3,000",2016,7,2016-7,Jul-16,FY17,157
211659,canceled,07-01-2016,vitamin_Kojic Acid Whitening Face Wash,280,1,280,100147839,Beauty & Grooming,\N,0,cod,07-01-2016,Gross,280,2016,7,2016-7,Jul-16,FY17,155
211660,complete,07-01-2016,E TCF_Educate a child for a month-PKR 1250,1250,1,994,100147840,\N,\N,0,cod,07-01-2016,Net,"1,250",2016,7,2016-7,Jul-16,FY17,16
211661,canceled,07-01-2016,bata_comfit-8614737-42-8,899,1,899,100147841,Men's Fashion,\N,0,cod,07-01-2016,Gross,899,2016,7,2016-7,Jul-16,FY17,158
211663,complete,07-01-2016,kcc_krone deal,360,1,360,100147842,Beauty & Grooming,C-MUX-48271,0,cod,07-01-2016,Net,360,2016,7,2016-7,Jul-16,FY17,43
211664,complete,07-01-2016,kcc_krone deal,360,1,360,100147843,Beauty & Grooming,C-MUX-48275,0,cod,07-01-2016,Net,360,2016,7,2016-7,Jul-16,FY17,43
211665,complete,07-01-2016,kcc_Cool Pocket Perfume,120,1,240,100147844,Beauty & Grooming,C-MUX-48275,0,cod,07-01-2016,Net,120,2016,7,2016-7,Jul-16,FY17,43
211666,complete,07-01-2016,kcc_Bold Pocket Perfume,120,1,240,100147844,Beauty & Grooming,C-MUX-48275,0,cod,07-01-2016,Net,120,2016,7,2016-7,Jul-16,FY17,43
211667,canceled,07-01-2016,UK_Gift Box Mix Sweets 500 Gms,330,1,4060,100147845,Soghaat,\N,0,mygateway,07-01-2016,Gross,330,2016,7,2016-7,Jul-16,FY17,159
211668,canceled,07-01-2016,RS_Gulab jaman Tin,435,1,4060,100147845,Soghaat,\N,0,mygateway,07-01-2016,Gross,435,2016,7,2016-7,Jul-16,FY17,159
211669,canceled,07-01-2016,Dynasty_Dynasty Spark-Off-White,3295,1,4060,100147845,Men's Fashion,\N,0,mygateway,07-01-2016,Gross,"3,295",2016,7,2016-7,Jul-16,FY17,159
211670,canceled,07-01-2016,mitsubhisi_1.0 Ton - SRK-13CMK,45215,1,45215,100147846,Appliances,R-isb-57478,0,cod,07-01-2016,Gross,"45,215",2016,7,2016-7,Jul-16,FY17,101
211671,canceled,07-01-2016,Dynasty_Dynasty Spark-Grey,3295,1,4810,100147847,Men's Fashion,\N,0,mygateway,07-01-2016,Gross,"3,295",2016,7,2016-7,Jul-16,FY17,159
211672,canceled,07-01-2016,RS_Gulab jaman Tin,435,1,4810,100147847,Soghaat,\N,0,mygateway,07-01-2016,Gross,435,2016,7,2016-7,Jul-16,FY17,159
211673,canceled,07-01-2016,UK_Bangali Rasgulla Tin Pack  500 Gms,260,1,4810,100147847,Soghaat,\N,0,mygateway,07-01-2016,Gross,260,2016,7,2016-7,Jul-16,FY17,159
211674,canceled,07-01-2016,UK_Gift Box Mix Sweets 500 Gms,330,1,4810,100147847,Soghaat,\N,0,mygateway,07-01-2016,Gross,330,2016,7,2016-7,Jul-16,FY17,159
211675,canceled,07-01-2016,UK_Namkino Masala Sev 200 Gms,80,1,4810,100147847,Soghaat,\N,0,mygateway,07-01-2016,Gross,80,2016,7,2016-7,Jul-16,FY17,159
211676,canceled,07-01-2016,UK_Namkino Daal Moth Classic 160 Gms,90,1,4810,100147847,Soghaat,\N,0,mygateway,07-01-2016,Gross,90,2016,7,2016-7,Jul-16,FY17,159
211677,canceled,07-01-2016,UK_ Namkino Daal Moong 200 Gms,90,1,4810,100147847,Soghaat,\N,0,mygateway,07-01-2016,Gross,90,2016,7,2016-7,Jul-16,FY17,159
211678,canceled,07-01-2016,UK_Bhel Puri 200 Gms,150,1,4810,100147847,Soghaat,\N,0,mygateway,07-01-2016,Gross,150,2016,7,2016-7,Jul-16,FY17,159
211679,canceled,07-01-2016,UK_Namkino Khat Mitha Mix 200 Gms,80,1,4810,100147847,Soghaat,\N,0,mygateway,07-01-2016,Gross,80,2016,7,2016-7,Jul-16,FY17,159
211680,order_refunded,07-01-2016,Ctees_Paris Butterflies Pouch,990,2,1980,100147848,Women's Fashion,0KNFM,0,cod,07-01-2016,Valid,"1,980",2016,7,2016-7,Jul-16,FY17,160
211681,order_refunded,07-01-2016,bata_comfit-8644502-42-8,699,1,699,100147849,Men's Fashion,\N,0,cod,07-01-2016,Valid,699,2016,7,2016-7,Jul-16,FY17,161
211683,canceled,07-01-2016,Emo_SS-18755-41,699,1,699,100147850,Men's Fashion,\N,0,mygateway,07-01-2016,Gross,699,2016,7,2016-7,Jul-16,FY17,162
211685,complete,07-01-2016,itter_AB 1211,250,1,250,100147851,Beauty & Grooming,C_LHC_102999,0,cod,07-01-2016,Net,250,2016,7,2016-7,Jul-16,FY17,163
211686,complete,07-01-2016,itter_AB 1211,250,1,250,100147852,Beauty & Grooming,C_LHC_102999,0,cod,07-01-2016,Net,250,2016,7,2016-7,Jul-16,FY17,163
211687,complete,07-01-2016,itter_AB 1207,250,1,250,100147853,Beauty & Grooming,\N,0,cod,07-01-2016,Net,250,2016,7,2016-7,Jul-16,FY17,164
211688,complete,07-01-2016,kcc_Buy 2 Frey Air Freshener & Get 1 Kasual Body Spray Free,240,5,1200,100147854,Beauty & Grooming,R-FSD-58130,0,cod,07-01-2016,Net,"1,200",2016,7,2016-7,Jul-16,FY17,20
211689,complete,07-01-2016,kcc_Buy 2 Frey Air Freshener & Get 1 Kasual Body Spray Free,240,1,240,100147855,Beauty & Grooming,R-FSD-58130,0,cod,07-01-2016,Net,240,2016,7,2016-7,Jul-16,FY17,20
211690,complete,07-01-2016,WE_TU2,1530,1,529,100147856,Women's Fashion,\N,1300.65,cod,07-01-2016,Net,"1,530",2016,7,2016-7,Jul-16,FY17,165
211691,complete,07-01-2016,bata_bags_9064517-Brown,1999,1,529,100147856,Women's Fashion,\N,1699.35,cod,07-01-2016,Net,"1,999",2016,7,2016-7,Jul-16,FY17,165
211692,complete,07-01-2016,kcc_Buy 2 Frey Air Freshener & Get 1 Kasual Body Spray Free,240,10,2400,100147857,Beauty & Grooming,R-FSD-58130,0,cod,07-01-2016,Net,"2,400",2016,7,2016-7,Jul-16,FY17,20
211693,complete,07-01-2016,kcc_Buy 2 Frey Air Freshener & Get 1 Kasual Body Spray Free,240,1,240,100147858,Beauty & Grooming,R-FSD-58130,0,cod,07-01-2016,Net,240,2016,7,2016-7,Jul-16,FY17,20
211694,canceled,07-01-2016,sapil_Sapil Nancy Women 200ML,375,1,375,100147859,Beauty & Grooming,\N,0,mcblite,07-01-2016,Gross,375,2016,7,2016-7,Jul-16,FY17,113
211695,complete,07-01-2016,sapil_Sapil Nancy Women 200ML,375,1,375,100147860,Beauty & Grooming,\N,0,cashatdoorstep,07-01-2016,Net,375,2016,7,2016-7,Jul-16,FY17,113
211696,order_refunded,07-01-2016,ajmery_TA-3,999,1,999,100147861,Men's Fashion,\N,0,cod,07-01-2016,Valid,999,2016,7,2016-7,Jul-16,FY17,166
211697,complete,07-01-2016,rub_Rubian_VR-Box With Remote,1765,1,1765,100147862,Mobiles & Tablets,\N,0,cod,07-01-2016,Net,"1,765",2016,7,2016-7,Jul-16,FY17,167
211698,complete,07-01-2016,RS_Gulab jaman Tin,435,1,235,100147863,Soghaat,\N,200,cod,07-01-2016,Net,435,2016,7,2016-7,Jul-16,FY17,168
211699,complete,07-01-2016,Emo-CT-24304 Green 8 Pocket Cargo Trouser-34,999,1,100,100147864,Men's Fashion,R-LHE-90613,0,cod,07-01-2016,Net,999,2016,7,2016-7,Jul-16,FY17,169
211701,canceled,07-01-2016,Al Muhafiz Sohan Halwa Almond,350,3,1050,100147865,Soghaat,\N,0,cod,07-01-2016,Gross,"1,050",2016,7,2016-7,Jul-16,FY17,170
211702,complete,07-01-2016,UK_Kala Jamun Tin Pack 500 Gms,260,1,180,100147866,Soghaat,\N,136.84,cod,07-01-2016,Net,260,2016,7,2016-7,Jul-16,FY17,168
211703,complete,07-01-2016,tram_TT25125100,120,1,180,100147866,Home & Living,\N,63.16,cod,07-01-2016,Net,120,2016,7,2016-7,Jul-16,FY17,168
211704,complete,07-01-2016,US-MSK-6-pink-2T,799,1,0,100147867,Kids & Baby,\N,0,productcredit,07-01-2016,Net,799,2016,7,2016-7,Jul-16,FY17,171
211706,complete,07-01-2016,ihijab_PN025,639,1,639,100147868,Women's Fashion,30071,0,cod,07-01-2016,Net,639,2016,7,2016-7,Jul-16,FY17,172
211707,complete,07-01-2016,kcc_krone deal,360,3,1080,100147869,Beauty & Grooming,c-mux42203,0,cod,07-01-2016,Net,"1,080",2016,7,2016-7,Jul-16,FY17,43
211708,complete,07-01-2016,ihijab_PN041,799,1,799,100147870,Women's Fashion,30071,0,cod,07-01-2016,Net,799,2016,7,2016-7,Jul-16,FY17,172
211709,complete,07-01-2016,asimjofaeanew_4A,5597,1,5597,100147871,Women's Fashion,\N,0,cod,07-01-2016,Net,"5,597",2016,7,2016-7,Jul-16,FY17,173
211710,complete,07-01-2016,tram_TT25128100,215,1,15,100147872,Home & Living,\N,200,cod,07-01-2016,Net,215,2016,7,2016-7,Jul-16,FY17,174
211711,complete,07-01-2016,Al Muhafiz Sohan Halwa Almond,350,3,1050,100147873,Soghaat,\N,0,cod,07-01-2016,Net,"1,050",2016,7,2016-7,Jul-16,FY17,175
211712,complete,07-01-2016,jackpot_JP-902,1315,1,1315,100147874,Appliances,\N,0,cod,07-01-2016,Net,"1,315",2016,7,2016-7,Jul-16,FY17,176
211713,complete,07-01-2016,kcc_glamour deal,320,1,320,100147875,Beauty & Grooming,C-MUX-42203,0,cod,07-01-2016,Net,320,2016,7,2016-7,Jul-16,FY17,43
211714,complete,07-01-2016,kcc_krone deal,360,1,360,100147876,Beauty & Grooming,C-MUX-42203,0,cod,07-01-2016,Net,360,2016,7,2016-7,Jul-16,FY17,43
211715,complete,07-01-2016,kcc_glamour deal,320,1,320,100147877,Beauty & Grooming,C-MUX-42203,0,cod,07-01-2016,Net,320,2016,7,2016-7,Jul-16,FY17,43
211716,complete,07-01-2016,kcc_Buy 2 Frey Air Freshener & Get 1 Kasual Body Spray Free,240,1,240,100147878,Beauty & Grooming,C-MUX-42203,0,cod,07-01-2016,Net,240,2016,7,2016-7,Jul-16,FY17,43
211717,complete,07-01-2016,sanasafinaz_march16_10B-Nationwide Delivery,5950,1,5950,100147879,Women's Fashion,\N,0,cod,07-01-2016,Net,"5,950",2016,7,2016-7,Jul-16,FY17,177
211719,complete,07-01-2016,kcc_glamour deal,320,1,320,100147880,Beauty & Grooming,C-MUX-42203,0,cod,07-01-2016,Net,320,2016,7,2016-7,Jul-16,FY17,43
211720,complete,07-01-2016,bed&rest_Danika 3D,630,1,540,100147881,Home & Living,\N,225,cod,07-01-2016,Net,630,2016,7,2016-7,Jul-16,FY17,178
211721,complete,07-01-2016,HR_Punjabi Tadka 200g,210,1,540,100147881,Soghaat,\N,75,cod,07-01-2016,Net,210,2016,7,2016-7,Jul-16,FY17,178
211722,complete,07-01-2016,UK_Namkino Crunchy Nut Mix 200 Gms,100,1,100,100147882,Soghaat,\N,0,cod,07-01-2016,Net,100,2016,7,2016-7,Jul-16,FY17,179
211723,order_refunded,07-01-2016,Royal_Energy saver Fan 56 New Model,3900,1,3900,100147883,Appliances,\N,0,cod,07-01-2016,Valid,"3,900",2016,7,2016-7,Jul-16,FY17,180
211724,canceled,07-01-2016,emo_Emo-MH-25104-M,899,2,1798,100147884,Men's Fashion,\N,0,cod,07-01-2016,Gross,"1,798",2016,7,2016-7,Jul-16,FY17,181
211726,canceled,07-01-2016,urban_URT0025 -L,1100,2,2200,100147885,Men's Fashion,\N,0,cod,07-01-2016,Gross,"2,200",2016,7,2016-7,Jul-16,FY17,182
211728,canceled,07-01-2016,Emo-CT-24302 Brown Twill Cotton 8 Pocket Cargo Trouser-30,999,2,1998,100147886,Men's Fashion,\N,0,cod,07-01-2016,Gross,"1,998",2016,7,2016-7,Jul-16,FY17,182
211730,complete,07-01-2016,J&J_JJR-4,149,1,149,100147887,Kids & Baby,\N,0,cod,07-01-2016,Net,149,2016,7,2016-7,Jul-16,FY17,183
211731,canceled,07-01-2016,emo_Emo-MH-19734-M,799,2,1598,100147888,Men's Fashion,\N,0,cod,07-01-2016,Gross,"1,598",2016,7,2016-7,Jul-16,FY17,182
211733,complete,07-01-2016,RS_Soan Papri-250gm,150,1,150,100147889,Soghaat,41078,0,cod,07-01-2016,Net,150,2016,7,2016-7,Jul-16,FY17,184
211734,canceled,07-02-2016,UK_Namkino Mix Nimco 5 Pcs Gift Pack,495,1,495,100147890,Soghaat,\N,0,cod,07-02-2016,Gross,495,2016,7,2016-7,Jul-16,FY17,185
211735,complete,07-02-2016,dawlance_Refrigerator 9170WB Energy Saver,33685,1,33685,100147891,Appliances,\N,0,cod,07-02-2016,Net,"33,685",2016,7,2016-7,Jul-16,FY17,186
211736,complete,07-02-2016,UK_Bangali Chum Chum Tin Pack  500 Gms,260,1,320,100147892,Soghaat,\N,100,cod,07-02-2016,Net,260,2016,7,2016-7,Jul-16,FY17,168
211737,complete,07-02-2016,UK_Bangali Rasgulla Tin Pack  500 Gms,260,1,320,100147892,Soghaat,\N,100,cod,07-02-2016,Net,260,2016,7,2016-7,Jul-16,FY17,168
211738,canceled,07-02-2016,bed&rest_B3,630,1,1035,100147893,Home & Living,\N,0,cod,07-02-2016,Gross,630,2016,7,2016-7,Jul-16,FY17,187
211739,canceled,07-02-2016,Al Muhafiz Sohan Halwa Almond,350,1,1035,100147893,Soghaat,\N,0,cod,07-02-2016,Gross,350,2016,7,2016-7,Jul-16,FY17,187
211740,canceled,07-02-2016,tram_TT23080083,55,1,1035,100147893,Home & Living,\N,0,cod,07-02-2016,Gross,55,2016,7,2016-7,Jul-16,FY17,187
211741,canceled,07-02-2016,Samsung Galaxy J7,25999,1,25999,100147894,Mobiles & Tablets,\N,0,ublcreditcard,07-02-2016,Gross,"25,999",2016,7,2016-7,Jul-16,FY17,188
211742,complete,07-02-2016,Al Muhafiz Sohan Halwa Walnut,510,1,210,100147895,Soghaat,\N,300,cod,07-02-2016,Net,510,2016,7,2016-7,Jul-16,FY17,189
211743,order_refunded,07-02-2016,ajmery_BAT-3-S,999,1,0,100147896,Men's Fashion,\N,0,customercredit,07-02-2016,Valid,999,2016,7,2016-7,Jul-16,FY17,190
211745,complete,07-02-2016,UC_Dark Navy Plain Polo-XL,650,1,2600,100147897,Men's Fashion,\N,0,cod,07-02-2016,Net,650,2016,7,2016-7,Jul-16,FY17,191
211747,complete,07-02-2016,UC_Rust Plain Polo-XL,650,1,2600,100147897,Men's Fashion,\N,0,cod,07-02-2016,Net,650,2016,7,2016-7,Jul-16,FY17,191
211749,complete,07-02-2016,UC_Purple Plain Polo-XL,650,1,2600,100147897,Men's Fashion,\N,0,cod,07-02-2016,Net,650,2016,7,2016-7,Jul-16,FY17,191
211751,complete,07-02-2016,UC_Lagoon Plain Polo-XL,650,1,2600,100147897,Men's Fashion,\N,0,cod,07-02-2016,Net,650,2016,7,2016-7,Jul-16,FY17,191
211753,canceled,07-02-2016,audionic9-542175-49576,2950,1,2950,100147898,Entertainment,\N,0,cod,07-02-2016,Gross,"2,950",2016,7,2016-7,Jul-16,FY17,192
211754,canceled,07-02-2016,shoppers stop_AndroidOTGAdaptor-7,220,1,220,100147899,Mobiles & Tablets,\N,0,cod,07-02-2016,Gross,220,2016,7,2016-7,Jul-16,FY17,193
211755,complete,07-02-2016,RS_Kaju Barfi,425,10,4250,100147900,Soghaat,\N,0,cod,07-02-2016,Net,"4,250",2016,7,2016-7,Jul-16,FY17,194
211756,canceled,07-02-2016,sputnik_806/14A-8,2800,1,4000,100147901,Men's Fashion,\N,0,mcblite,07-02-2016,Gross,"2,800",2016,7,2016-7,Jul-16,FY17,195
211758,canceled,07-02-2016,Rajesh_White Wax Vac Ear Cleaner,1200,1,4000,100147901,Appliances,\N,0,mcblite,07-02-2016,Gross,"1,200",2016,7,2016-7,Jul-16,FY17,195
211759,canceled,07-02-2016,Apple iPhone 6S 64GB,96499,1,96499,100147902,Mobiles & Tablets,\N,0,ublcreditcard,07-02-2016,Gross,"96,499",2016,7,2016-7,Jul-16,FY17,196
211760,canceled,07-02-2016,Samsung Galaxy A7 710F (2016),48000,1,48000,100147903,Mobiles & Tablets,\N,0,ublcreditcard,07-02-2016,Gross,"48,000",2016,7,2016-7,Jul-16,FY17,196
211761,canceled,07-02-2016,casio_MTP-1183A-2ADF,2600,1,2600,100147904,Men's Fashion,\N,0,cod,07-02-2016,Gross,"2,600",2016,7,2016-7,Jul-16,FY17,197
211762,canceled,07-02-2016,stitchers_TnT 034-L,1499,1,1499,100147905,Men's Fashion,\N,0,cod,07-02-2016,Gross,"1,499",2016,7,2016-7,Jul-16,FY17,198
211764,canceled,07-02-2016,mitsubishi_1.5 ton SRC 18CLK,55850,1,55850,100147906,Appliances,\N,0,cod,07-02-2016,Gross,"55,850",2016,7,2016-7,Jul-16,FY17,199
211765,canceled,07-02-2016,Samsung Galaxy A7 710F (2016),48000,1,48000,100147907,Mobiles & Tablets,\N,0,ublcreditcard,07-02-2016,Gross,"48,000",2016,7,2016-7,Jul-16,FY17,200
211766,complete,07-02-2016,qzs_Blue Cotton Broad Neck T-shirt,795,1,795,100147908,Men's Fashion,\N,0,cod,07-02-2016,Net,795,2016,7,2016-7,Jul-16,FY17,201
211767,complete,07-02-2016,mitsubishi_1.5 ton SRC 18CLK,55850,1,55850,100147909,Appliances,\N,0,cod,07-02-2016,Net,"55,850",2016,7,2016-7,Jul-16,FY17,199
211768,canceled,07-02-2016,Samsung Galaxy A7 710F (2016),48000,1,48000,100147910,Mobiles & Tablets,\N,0,mygateway,07-02-2016,Gross,"48,000",2016,7,2016-7,Jul-16,FY17,200
211769,canceled,07-02-2016,Apple iPhone 6S 16GB,80000,1,80000,100147911,Mobiles & Tablets,\N,0,ublcreditcard,07-02-2016,Gross,"80,000",2016,7,2016-7,Jul-16,FY17,200
211770,complete,07-02-2016,vitamin_Milk Thistle Liver Formula,480,1,480,100147912,Health & Sports,\N,0,cod,07-02-2016,Net,480,2016,7,2016-7,Jul-16,FY17,202
211771,order_refunded,07-02-2016,vitamin_Milk Thistle Liver Formula,480,1,480,100147913,Health & Sports,\N,0,cod,07-02-2016,Valid,480,2016,7,2016-7,Jul-16,FY17,202
211772,order_refunded,07-02-2016,Q&Q_VW90-112Y,1700,1,1700,100147914,Men's Fashion,\N,0,cod,07-02-2016,Valid,"1,700",2016,7,2016-7,Jul-16,FY17,203
211773,canceled,07-02-2016,emo_MK-19113-S,1299,1,12525.1,100147915,Men's Fashion,\N,0,mygateway,07-02-2016,Gross,"1,299",2016,7,2016-7,Jul-16,FY17,204
211775,canceled,07-02-2016,Tiraaz_Tm-02-012-S,2678,1,12525.1,100147915,Men's Fashion,\N,0,mygateway,07-02-2016,Gross,"2,678",2016,7,2016-7,Jul-16,FY17,204
211777,canceled,07-02-2016,Tiraaz_Tm-02-016-S,3103,1,12525.1,100147915,Men's Fashion,\N,0,mygateway,07-02-2016,Gross,"3,103",2016,7,2016-7,Jul-16,FY17,204
211779,order_refunded,07-02-2016,Dynasty_Dynasty Spark-Royal Blue,3295,1,9885,100147916,Men's Fashion,\N,0,cod,07-02-2016,Valid,"3,295",2016,7,2016-7,Jul-16,FY17,205
211780,order_refunded,07-02-2016,Dynasty_Dynasty Spark-French Blue,3295,1,9885,100147916,Men's Fashion,\N,0,cod,07-02-2016,Valid,"3,295",2016,7,2016-7,Jul-16,FY17,205
211781,order_refunded,07-02-2016,Dynasty_Dynasty Spark-Brown,3295,1,9885,100147916,Men's Fashion,\N,0,cod,07-02-2016,Valid,"3,295",2016,7,2016-7,Jul-16,FY17,205
